#! FIELDS time dist coordNa opes_d.bias opes_d.rct opes_d.zed opes_d.neff opes_d.nker opes_c.bias opes_c.rct opes_c.zed opes_c.neff opes_c.nker uwall.bias uwall.force2
 50.000000 7.696733 5.224686 -2.258428 -2.029886 0.096669 20.155317 19.000000 -2.434926 0.036538 0.164046 18.976464 13.000000 0.000000 0.000000
 51.000000 6.710526 4.793511 -1.155251 -2.009821 0.097735 20.944346 19.000000 -4.103678 -0.002614 0.164014 19.110701 13.000000 0.000000 0.000000
 52.000000 8.538581 5.012592 -3.341407 -2.029365 0.094263 21.347382 20.000000 -2.318780 -0.031245 0.163938 19.376121 13.000000 0.000000 0.000000
 53.000000 7.422980 5.048239 -0.058878 -1.974390 0.095980 22.325978 20.000000 -1.710013 -0.053974 0.163938 19.709802 13.000000 0.000000 0.000000
 54.000000 6.069386 5.015087 0.249592 -1.909966 0.095585 23.325045 20.000000 -1.432125 -0.073301 0.163867 20.080969 13.000000 0.000000 0.000000
 55.000000 6.538772 5.143801 -1.586794 -1.903812 0.096235 24.041010 20.000000 -1.097745 -0.088349 0.164674 20.501471 13.000000 0.000000 0.000000
 56.000000 7.321066 5.247234 1.039426 -1.807065 0.096347 24.929983 20.000000 -1.430553 -0.106626 0.164862 20.878497 13.000000 0.000000 0.000000
 57.000000 6.829964 6.086159 -0.422696 -1.775359 0.098784 25.861380 20.000000 3.258926 0.013214 0.168042 21.741693 13.000000 0.000000 0.000000
 58.000000 7.550550 6.017595 -0.001829 -1.731938 0.100720 26.846699 20.000000 3.618844 0.146726 0.168086 22.455670 13.000000 0.000000 0.000000
 59.000000 6.219997 5.211560 -0.084164 -1.693328 0.101362 27.825372 21.000000 -1.102427 0.130295 0.168743 22.859566 13.000000 0.000000 0.000000
 60.000000 5.461968 5.607802 2.073673 -1.553093 0.103332 27.896358 21.000000 -0.629110 0.119539 0.166270 23.338029 13.000000 0.000000 0.000000
 61.000000 4.695761 5.665720 0.081536 -1.516123 0.103837 28.875751 22.000000 0.340017 0.123254 0.164935 23.994212 13.000000 0.000000 0.000000
 62.000000 5.600040 5.957537 1.488657 -1.425325 0.103906 29.635787 22.000000 3.542913 0.236991 0.164524 24.764382 13.000000 0.000000 0.000000
 63.000000 5.848518 5.864372 -1.196062 -1.421575 0.101614 30.389472 23.000000 2.924741 0.311380 0.209509 25.746223 14.000000 0.000000 0.000000
 64.000000 5.898136 6.263372 -0.261090 -1.398945 0.101658 31.320895 23.000000 0.198699 0.309685 0.204223 26.363077 14.000000 0.000000 0.000000
 65.000000 5.466230 5.954986 2.663230 -1.248740 0.103382 30.683924 23.000000 3.193707 0.390666 0.205890 27.293553 14.000000 0.000000 0.000000
 66.000000 5.952480 5.522177 0.463179 -1.212285 0.104391 31.674370 23.000000 -1.635445 0.369875 0.197578 27.623923 15.000000 0.000000 0.000000
 67.000000 4.653280 5.703375 0.645887 -1.172029 0.104125 32.673619 22.000000 0.656022 0.374329 0.197954 28.330787 15.000000 0.000000 0.000000
 68.000000 4.722737 6.013550 0.964996 -1.123504 0.103800 33.662832 22.000000 3.300540 0.453743 0.197636 29.228428 15.000000 0.000000 0.000000
 69.000000 4.617276 7.179706 1.920766 -1.039803 0.102883 34.310116 22.000000 -8.287188 0.418939 0.197618 29.253444 15.000000 0.000000 0.000000
 70.000000 5.844913 5.193652 0.532643 -1.009134 0.102595 35.300569 22.000000 -1.505488 0.399977 0.197741 29.599611 15.000000 0.000000 0.000000
 71.000000 5.732220 5.267025 0.975939 -0.967349 0.106968 36.294507 23.000000 -1.677959 0.380317 0.197378 29.926436 15.000000 0.000000 0.000000
 72.000000 6.891899 5.998428 -0.914326 -0.966615 0.107382 37.050788 23.000000 3.350360 0.457343 0.197316 30.810237 15.000000 0.000000 0.000000
 73.000000 7.207819 5.664011 -0.262642 -0.955648 0.107224 37.936349 24.000000 0.174380 0.453725 0.196999 31.418305 15.000000 0.000000 0.000000
 74.000000 8.825080 7.074853 -4.666456 -0.981527 0.107244 38.150830 24.000000 -7.351901 0.421718 0.196971 31.454711 15.000000 0.000000 0.000000
 75.000000 8.586094 6.757586 -3.637597 -1.003125 0.107239 38.465752 24.000000 -5.712057 0.391522 0.196891 31.524420 15.000000 0.000000 0.000000
 76.000000 8.299354 6.831271 -4.153974 -1.026468 0.107109 38.727124 24.000000 -5.496815 0.362011 0.196826 31.600372 15.000000 0.000000 0.000000
 77.000000 8.914911 5.639860 -3.786097 -1.047962 0.107208 39.027302 24.000000 0.101649 0.358839 0.196442 32.199617 15.000000 0.000000 0.000000
 78.000000 6.974427 6.503698 -0.819917 -1.044941 0.107829 39.815205 24.000000 -4.385141 0.331833 0.196130 32.317905 15.000000 0.000000 0.000000
 79.000000 6.429423 6.660115 -2.352072 -1.057691 0.107625 40.316133 24.000000 -4.995586 0.304185 0.196086 32.411291 15.000000 0.000000 0.000000
 80.000000 7.592544 6.711288 -0.701331 -1.052966 0.107875 41.133098 24.000000 -4.548960 0.277650 0.195979 32.522619 15.000000 0.000000 0.000000
 81.000000 7.694499 6.436596 -1.116767 -1.053734 0.108399 41.870249 24.000000 -3.340149 0.254254 0.195853 32.700401 15.000000 0.000000 0.000000
 82.000000 7.883521 6.509631 -3.175954 -1.071012 0.108203 42.253258 24.000000 -3.614238 0.230462 0.195600 32.860870 15.000000 0.000000 0.000000
 83.000000 9.006350 5.928222 -3.564466 -1.089850 0.108082 42.587838 24.000000 3.155622 0.295839 0.197851 33.793802 15.000000 0.080634 645.068736
 84.000000 8.662390 6.854241 -3.219459 -1.106757 0.108175 42.967509 24.000000 -4.895668 0.270022 0.197777 33.890739 15.000000 0.000000 0.000000
 85.000000 8.558683 7.992067 -2.265800 -1.117560 0.108125 43.495109 24.000000 -10.000000 0.241326 0.185403 33.903552 16.000000 0.000000 0.000000
 86.000000 8.288028 6.481477 -3.336805 -1.134510 0.107993 43.862159 24.000000 -3.102482 0.220068 0.185189 34.097560 16.000000 0.000000 0.000000
 87.000000 8.673340 6.414269 -1.926379 -1.142232 0.108228 44.454402 24.000000 -2.403602 0.201555 0.185101 34.350551 16.000000 0.000000 0.000000
 88.000000 8.390594 6.936113 -2.208355 -1.151999 0.108160 44.998028 24.000000 -5.209693 0.176607 0.185225 34.436920 16.000000 0.000000 0.000000
 89.000000 7.739503 5.407091 -0.965374 -1.149847 0.108343 45.783476 24.000000 -2.254387 0.159290 0.177659 34.705471 17.000000 0.000000 0.000000
 90.000000 8.161516 5.500718 -3.349287 -1.165960 0.108370 46.155186 24.000000 -1.083654 0.148510 0.183285 35.116356 16.000000 0.000000 0.000000
 91.000000 7.697663 5.386140 -0.120796 -1.151889 0.108978 47.097288 24.000000 -1.784326 0.133846 0.182526 35.437946 16.000000 0.000000 0.000000
